value,type,par,ne
8.04317399318214,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.0439453983851,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04438044310041,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.0435547685665,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04327344745162,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04334153335748,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04489108257867,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04482544635502,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04512309198057,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04467246261298,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.0444560319379,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04441998765835,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04499307644871,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04388859217871,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04389716737591,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04516984896083,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04459775442422,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04492889825728,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04433735001101,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04587031181211,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04407726452608,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04478322915679,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04494273036378,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04436164857794,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04248284563924,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04330633666644,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04224942927934,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04345998262917,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04492161653945,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.0448693642563,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04494265405073,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04397078629121,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
8.04463343122414,nu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836514695514,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836514695514,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836514695514,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836514695514,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836514695514,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836514695514,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836514695514,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836514695514,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74821684755209,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74843168824223,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74843168824223,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74844052564104,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74844052564104,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74827324196935,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74844129857987,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74844129857987,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483903432798,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483903432798,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483903432798,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74808077306554,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74818343904553,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74818343904553,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74818343904553,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74823875945296,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74820161368501,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74820161368501,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74838912872736,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839377244256,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839377244256,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839377244256,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839494452584,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839494452584,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74833034652164,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74833034652164,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74826469610621,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74826469610621,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74826469610621,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74826469610621,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74826469610621,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74826469610621,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74826469610621,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74819411525308,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74819411525308,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74819411525308,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74819411525308,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7482140821824,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483208180231,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483208180231,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483208180231,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483208180231,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74846407704893,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848718093291,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848718093291,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74816999362585,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74816999362585,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74800226196007,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483463013281,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74807341661714,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74809462034971,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74809462034971,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74809462034971,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74811822985946,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74811822985946,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74814663041198,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74814663041198,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74814663041198,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74816244347255,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74816244347255,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74816244347255,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74817055151903,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831562046951,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831562046951,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831562046951,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831562046951,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831562046951,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831562046951,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831562046951,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831562046951,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831562046951,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836267399578,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836267399578,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74823794997547,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74823794997547,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74823794997547,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74823794997547,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74851063429264,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74849674317422,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74849674317422,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74849674317422,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74849674317422,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74849674317422,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74840548789085,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74840548789085,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74840548789085,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74819295956594,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74819295956594,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74819295956594,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74820494188238,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74820494188238,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74820494188238,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74820494188238,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74820494188238,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74820494188238,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74820494188238,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74820494188238,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74812148689065,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74818638460077,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74819394502251,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74819394502251,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74811855270097,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74847392990067,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74847392990067,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74858453768058,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74858453768058,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74858453768058,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74858453768058,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74864555435095,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7484626511871,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74838030042404,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836487832754,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836487832754,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74834639533158,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74834639533158,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74834639533158,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836293159655,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836293159655,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836293159655,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836293159655,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836932513243,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848241806642,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848241806642,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848241806642,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848241806642,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848241806642,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848241806642,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848241806642,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848241806642,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848241806642,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74832149697362,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74832149697362,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74832149697362,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74817678487536,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74817678487536,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483026214665,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483026214665,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483026214665,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483026214665,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74796886983448,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74796886983448,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74814903041538,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74816586112313,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74816586112313,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.748288038313,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74827289448056,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74827289448056,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74827289448056,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74827362588556,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74827362588556,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74814668436805,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74830809428601,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483774993752,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7483774993752,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74834836149222,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74830056785983,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74830056785983,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74830056785983,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.7481241275476,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836376217717,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836376217717,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836376217717,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836376217717,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836376217717,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831058561328,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74831058561328,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74829326338054,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74832948593453,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74832948593453,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74832948593453,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74844535311628,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74838733779248,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74826302724491,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836003357645,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836003357645,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74836003357645,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74822552479157,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74822552479157,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74822552479157,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74822552479157,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74822552479157,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74807821406061,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.748102804416,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.748102804416,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74843142443793,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74843142443793,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74833940564994,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848102575018,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74819177403409,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74835235801777,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74835235801777,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74835235801777,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74835235801777,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74824103847484,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74824103847484,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74824103847484,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74824103847484,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74841676406133,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74841676406133,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74841676406133,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74837915317511,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839841186029,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839841186029,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839841186029,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839841186029,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839841186029,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839841186029,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74839841186029,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74847535449348,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74847535449348,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74847535449348,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74847535449348,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74824732689954,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848728620589,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74848728620589,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74813619354852,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74813619354852,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74814529873565,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74814529873565,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74814529873565,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74847542457772,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74847542457772,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74847542457772,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74825926286392,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74825926286392,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74835233577201,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74835233577201,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
6.74835233577201,mu,cache/mcmc_revise/new_msfs_CG_pops_1e+06_ne.RData,1e+06
